RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
206,b'MTU3NzMwMzk=',b'S3U=',550,France,b'TWFsZQ==',37,3,0.0,1,1,1,179670.31,0
207,b'MTU3NTUyNjI=',b'TWNEb25hbGQ=',608,Spain,b'RmVtYWxl',41,3,89763.84,1,0,0,199304.74,1
208,b'MTU2Nzk1MzE=',b'Q29sbGlucw==',618,France,b'TWFsZQ==',34,5,134954.53,1,1,1,151954.39,0
209,b'MTU2ODQxODE=',b'SGFja2V0dA==',643,France,b'TWFsZQ==',45,5,0.0,1,1,0,142513.5,1
210,b'MTU2MTIwODc=',b'RGlrZQ==',671,France,b'TWFsZQ==',45,2,106376.85,1,0,1,158264.62,0
211,b'MTU3NTIwNDc=',b'VHJldmlzYW5v',689,Germany,b'TWFsZQ==',33,2,161814.64,2,1,0,169381.9,0
212,b'MTU2MjQ1OTI=',b'VGFu',603,France,b'TWFsZQ==',31,8,0.0,2,1,1,169915.02,0
213,b'MTU1NzMxNTI=',b'R2xhc3NtYW4=',620,France,b'RmVtYWxl',41,9,0.0,2,0,0,88852.47,0
214,b'MTU1OTQ5MTc=',b'TWlsbGVy',676,France,b'RmVtYWxl',34,1,63095.01,1,1,1,40645.81,0
215,b'MTU3ODU1NDI=',b'S29ybmlsb3Zh',572,Germany,b'TWFsZQ==',26,4,118287.01,2,0,0,60427.3,0
216,b'MTU3MjM0ODg=',b'V2F0c29u',668,Germany,b'TWFsZQ==',47,7,106854.21,1,0,1,157959.02,1
217,b'MTU2ODA5MjA=',b'TWFyY2hlc2k=',695,France,b'TWFsZQ==',46,7,49512.55,1,1,0,133007.34,0
218,b'MTU3ODYzMDg=',b'TWlsbGFy',730,Spain,b'RmVtYWxl',33,9,0.0,2,0,0,176576.62,0
219,b'MTU2NTkzNjY=',b'U2hpaA==',807,France,b'TWFsZQ==',43,1,105799.32,2,1,0,34888.04,1
220,b'MTU3NzQ4NTQ=',b'RnVsbGVy',592,France,b'TWFsZQ==',54,8,0.0,1,1,1,28737.71,1
221,b'MTU3MjUzMTE=',b'SGF5',726,France,b'RmVtYWxl',31,9,114722.05,2,1,1,98178.57,0
222,b'MTU3ODcxNTU=',b'WWFuZw==',514,Spain,b'TWFsZQ==',30,7,0.0,1,0,1,125010.24,0
223,b'MTU3Mjc4Mjk=',b'TWNJbnR5cmU=',567,France,b'TWFsZQ==',42,2,0.0,2,1,1,167984.61,0
224,b'MTU3MzMyNDc=',b'U3RldmVuc29u',850,France,b'TWFsZQ==',33,10,0.0,1,1,0,4861.72,1
225,b'MTU1Njg3NDg=',b'UG9vbGU=',671,Germany,b'TWFsZQ==',45,6,99564.22,1,1,1,108872.45,1
226,b'MTU2OTkwMjk=',b'QmFnbGV5',670,France,b'TWFsZQ==',37,4,170557.91,2,1,0,198252.88,0
227,b'MTU3NzQzOTM=',b'Q2gnaWVu',694,France,b'RmVtYWxl',30,9,0.0,2,1,1,26960.31,0
228,b'MTU2NzY4OTU=',b'Q2F0dGFuZW8=',547,Germany,b'RmVtYWxl',39,6,74596.15,3,1,1,85746.52,1
229,b'MTU2Mzc3NTM=',b'TydTdWxsaXZhbg==',751,Germany,b'TWFsZQ==',50,2,96888.39,1,1,0,77206.25,1
230,b'MTU2MDU0NjE=',b'THVjYXM=',594,Germany,b'RmVtYWxl',29,3,130830.22,1,1,0,61048.53,0
231,b'MTU4MDg0NzM=',b'UmluZ3Jvc2U=',673,France,b'TWFsZQ==',72,1,0.0,2,0,1,111981.19,0
232,b'MTU2MjcwMDA=',b'RnJlZW1hbg==',610,France,b'TWFsZQ==',40,0,0.0,2,1,0,62232.6,0
233,b'MTU3ODcxNzQ=',b'U2VyZ2V5ZXY=',512,France,b'RmVtYWxl',37,1,0.0,2,0,1,156105.03,0
234,b'MTU3MjM4ODY=',b'RmlvcmU=',767,Germany,b'TWFsZQ==',20,3,119714.25,2,0,1,150135.38,0
235,b'MTU3MDQ3Njk=',b'U21pdGg=',585,France,b'RmVtYWxl',67,5,113978.97,2,0,1,93146.11,0
236,b'MTU3NzI4OTY=',b'RHVtZXRvY2h1a3d1',763,Germany,b'TWFsZQ==',42,6,100160.75,1,1,0,33462.94,1
237,b'MTU3MTE1NDA=',b'UGFjaGVjbw==',712,France,b'RmVtYWxl',29,2,0.0,1,1,1,144375.0,0
238,b'MTU3NjQ4NjY=',b'U3lubm90',539,Germany,b'RmVtYWxl',43,3,116220.5,3,1,0,55803.96,1
239,b'MTU3OTQwNTY=',b'Sm9obnN0b24=',668,France,b'RmVtYWxl',46,2,0.0,3,1,0,89048.46,1
240,b'MTU3OTUxNDk=',b'U3RldmVucw==',703,France,b'TWFsZQ==',28,2,81173.83,2,0,1,162812.16,0
241,b'MTU4MTIwMDk=',b'R3JhbnQ=',662,Spain,b'TWFsZQ==',38,4,0.0,2,1,0,136259.65,0
242,b'MTU2NTEwMDE=',b'VHNhbw==',725,Germany,b'RmVtYWxl',39,5,116803.8,1,1,0,124052.97,0
243,b'MTU4MTM4NDQ=',b'QmFybmVz',703,France,b'TWFsZQ==',37,8,105961.68,2,0,1,74158.8,0
244,b'MTU1OTYxNzU=',b'TWNJbnRvc2g=',659,Germany,b'TWFsZQ==',67,6,117411.6,1,1,1,45071.09,1
245,b'MTU1NzYyNjk=',b'TWFkaXNvbg==',523,Spain,b'TWFsZQ==',34,7,0.0,2,1,0,62030.06,0
246,b'MTU3OTcyMTk=',b'SWZlc2luYWNoaQ==',635,France,b'RmVtYWxl',40,10,123497.58,1,1,0,131953.23,1
247,b'MTU2ODU1MDA=',b'R2xhemtvdg==',772,Germany,b'TWFsZQ==',26,7,152400.51,2,1,0,79414.0,0
248,b'MTU1OTk3OTI=',b'RGltYXVybw==',545,France,b'RmVtYWxl',26,1,0.0,2,1,1,199638.56,0
249,b'MTU2NTc1NjY=',b'V2llY2s=',634,Germany,b'TWFsZQ==',24,8,103097.85,1,1,1,157577.29,0
250,b'MTU3NzI0MjM=',b'TGlhbw==',739,Germany,b'TWFsZQ==',54,8,126418.14,1,1,0,134420.75,1
251,b'MTU2MjgxMTI=',b'SHVnaGVz',771,Germany,b'RmVtYWxl',36,5,77846.9,1,0,0,99805.99,0
252,b'MTU3NTM3NTQ=',b'TW9ycmlzb24=',587,Spain,b'RmVtYWxl',34,1,0.0,2,1,1,97932.68,0
253,b'MTU3OTM3MjY=',b'TWF0dmV5ZXZh',681,France,b'RmVtYWxl',79,0,0.0,2,0,1,170968.99,0
254,b'MTU2OTQ3MTc=',b'S3U=',544,Germany,b'TWFsZQ==',37,2,79731.91,1,1,1,57558.95,0
255,b'MTU2NjU4MzQ=',b'Q2hlYXRoYW0=',696,Spain,b'TWFsZQ==',28,8,0.0,1,0,0,176713.47,0
256,b'MTU3NjUyOTc=',b'WWFv',766,Spain,b'TWFsZQ==',41,0,0.0,2,0,1,34283.23,0
257,b'MTU2MzY2ODQ=',b'S2lya2xhbmQ=',727,France,b'TWFsZQ==',34,10,0.0,2,1,1,198637.34,0
258,b'MTU1OTI5Nzk=',b'Um9zZQ==',671,Germany,b'RmVtYWxl',34,6,37266.67,2,0,0,156917.12,0
259,b'MTU3NTA4MDM=',b'SmVzcw==',693,France,b'RmVtYWxl',30,6,127992.25,1,1,1,50457.2,0
260,b'MTU2MDcxNzg=',b'V2VsY2g=',850,Germany,b'TWFsZQ==',38,3,54901.01,1,1,1,140075.55,0
261,b'MTU3MTM4NTM=',b'SWZlYWp1bmE=',732,Germany,b'TWFsZQ==',42,9,108748.08,2,1,1,65323.11,0
262,b'MTU2NzM0ODE=',b'TW9ydG9u',726,Spain,b'RmVtYWxl',48,6,99906.19,1,1,0,64323.24,0
263,b'MTU2ODY3NzY=',b'Um9zc2k=',557,France,b'RmVtYWxl',32,6,184686.41,2,1,0,14956.44,0
264,b'MTU2NzM2OTM=',b'UmVwcGVydA==',682,France,b'RmVtYWxl',26,0,110654.02,1,0,1,111879.21,0
265,b'MTU3MDA2OTY=',b'S2FuZw==',738,Spain,b'TWFsZQ==',31,9,79019.8,1,1,1,18606.23,0
266,b'MTU4MTMxNjM=',b'Q2gnaXU=',531,Spain,b'RmVtYWxl',36,9,99240.51,1,1,0,123137.01,0
267,b'MTU2NTM4NTc=',b'V2FsbGlz',498,France,b'TWFsZQ==',34,2,0.0,2,1,1,148528.24,0
268,b'MTU3NzcwNzY=',b'Q2xhcms=',651,France,b'TWFsZQ==',36,7,0.0,2,1,0,13898.31,0
269,b'MTU3MTczOTg=',b'RmllbGRpbmc=',549,Spain,b'RmVtYWxl',39,7,0.0,1,0,0,81259.25,1
270,b'MTU3OTkyMTc=',b'WmV0dGljY2k=',791,Germany,b'RmVtYWxl',35,7,52436.2,1,1,0,161051.75,0
271,b'MTU3ODcwNzE=',b'RHVsaHVudHk=',650,Spain,b'TWFsZQ==',41,9,0.0,2,0,1,191599.67,0
272,b'MTU2MTk5NTU=',b'QmV2aW5ndG9u',733,Germany,b'TWFsZQ==',34,3,100337.96,3,1,0,48559.19,1
273,b'MTU3OTY1MDU=',b'Qm95bGU=',811,Germany,b'RmVtYWxl',34,1,149297.19,2,1,1,186339.74,0
274,b'MTU3MjUxNjY=',b'TmV3dG9u',707,France,b'TWFsZQ==',30,8,0.0,2,1,0,33159.37,0
275,b'MTU4MDAxMTY=',b'Qm93bWFu',712,Germany,b'TWFsZQ==',28,4,145605.44,1,0,1,93883.53,0
276,b'MTU3NTg2ODU=',b'RHViaW5pbmE=',706,Spain,b'RmVtYWxl',37,7,0.0,2,1,1,110899.3,0
277,b'MTU2OTQ0NTY=',b'VG9zY2FuaQ==',756,France,b'TWFsZQ==',62,3,0.0,1,1,1,11199.04,1
278,b'MTU3NjczMzk=',b'Q2hpYXphZ29tZWtwZXJl',777,France,b'RmVtYWxl',53,10,0.0,2,1,0,189992.97,0
279,b'MTU2ODM1NjI=',b'QWxsZW4=',646,France,b'TWFsZQ==',35,6,84026.86,1,0,1,164255.69,0
280,b'MTU3ODIyMTA=',b'Syd1bmc=',714,France,b'TWFsZQ==',46,1,0.0,1,1,0,152167.79,1
281,b'MTU2Njg4OTM=',b'V2lsc21vcmU=',782,France,b'TWFsZQ==',39,8,0.0,2,1,1,33949.67,0
282,b'MTU2NjkxNjk=',b'SGFyZ3JlYXZlcw==',775,Spain,b'TWFsZQ==',29,10,0.0,2,1,1,68143.93,0
283,b'MTU2NDMwMjQ=',b'SHVhbmc=',479,Germany,b'TWFsZQ==',35,4,138718.92,1,1,1,47251.79,1
284,b'MTU2OTkzODk=',b'Q2gnaWVu',807,France,b'TWFsZQ==',42,7,118274.71,1,1,1,25885.72,0
285,b'MTU3MDg2MDg=',b'V2FsbHdvcms=',799,France,b'RmVtYWxl',22,8,174185.98,2,0,1,192633.85,0
286,b'MTU2MjYxNDQ=',b'Q2h1',675,France,b'TWFsZQ==',40,7,113208.86,2,1,0,34577.36,0
287,b'MTU1NzMxMTI=',b'S2FuZw==',602,Spain,b'TWFsZQ==',29,5,103907.28,1,1,0,161229.84,0
288,b'MTU3OTA2Nzg=',b'RGF2aWRzb24=',475,France,b'RmVtYWxl',32,8,119023.28,1,1,0,100816.29,0
289,b'MTU3Mjc1NTY=',b'TydEb25uZWxs',744,Spain,b'RmVtYWxl',26,5,166297.89,1,1,1,181694.44,0
290,b'MTU2OTczMDc=',b'Tm5hY2hldGFt',588,Spain,b'TWFsZQ==',34,10,0.0,2,1,0,79078.91,0
291,b'MTU2NTIyNjY=',b'Q2hpZGllYmVsZQ==',703,Germany,b'TWFsZQ==',42,9,63227.0,1,0,1,137316.32,0
292,b'MTU2MDcwOTg=',b'QWhtZWQ=',747,Spain,b'RmVtYWxl',41,5,94521.17,2,1,0,194926.86,0
293,b'MTU2NTU3NzQ=',b'Qm9vdGg=',583,France,b'TWFsZQ==',27,7,0.0,2,1,0,51285.49,0
294,b'MTU1OTAyNDE=',b'Q2h1YW5n',750,Spain,b'RmVtYWxl',34,9,112822.26,1,0,0,150401.53,1
295,b'MTU3ODU4MTk=',b'U2hhbw==',681,France,b'TWFsZQ==',38,3,0.0,2,1,1,112491.96,0
296,b'MTU3MjM2NTQ=',b'VHNhbw==',773,France,b'TWFsZQ==',25,2,135903.33,1,1,0,73656.38,0
297,b'MTU3NzQ1MTA=',b'VGllbg==',714,France,b'RmVtYWxl',31,4,125169.26,1,1,1,106636.89,0
298,b'MTU2ODQxNzM=',b'Q2hhbmc=',687,Spain,b'RmVtYWxl',44,7,0.0,3,1,0,155853.52,1
299,b'MTU2NTAwNjg=',b'Sm9obnNvbg==',511,France,b'TWFsZQ==',58,0,149117.31,1,1,1,162599.51,0
300,b'MTU4MTE0OTA=',b'RnJlbmNo',627,France,b'TWFsZQ==',33,5,0.0,2,1,1,103737.82,0
301,b'MTU4MDM5NzY=',b'RWZyZW1vdg==',694,France,b'RmVtYWxl',31,10,0.0,2,1,0,160990.27,0
302,b'MTU2ODI1NDE=',b'SGFydGxleQ==',616,Spain,b'RmVtYWxl',36,6,132311.71,1,0,0,15462.84,0
303,b'MTU2OTU2OTk=',b'Q2FsYWJyZXNl',687,France,b'TWFsZQ==',35,8,0.0,2,1,0,10334.05,0
304,b'MTU2MjQxODg=',b'Q2hpdQ==',712,France,b'RmVtYWxl',33,6,0.0,2,1,1,190686.16,0
305,b'MTU4MTIxOTE=',b'QnJlbm5hbg==',553,France,b'TWFsZQ==',33,4,118082.89,1,0,0,94440.45,0
306,b'MTU2MzY2NzM=',b'T253dWF0dWVnd3U=',667,France,b'TWFsZQ==',31,1,119266.69,1,1,1,28257.63,0
307,b'MTU1OTQ4OTg=',b'SGV3aXR0',731,France,b'TWFsZQ==',43,2,0.0,1,1,1,170034.95,1
308,b'MTU2NjAyMTE=',b'U2hpaA==',629,Germany,b'TWFsZQ==',35,7,156847.29,2,1,0,31824.29,0
309,b'MTU3NzM5NzI=',b'QmFsYXNob3Y=',614,France,b'TWFsZQ==',50,4,137104.47,1,1,0,127166.49,1
310,b'MTU3NDY3MjY=',b'RG95bGU=',438,Germany,b'TWFsZQ==',31,8,78398.69,1,1,0,44937.01,0
311,b'MTU3MTIyODc=',b'UG9rcm92c2tpaQ==',652,France,b'RmVtYWxl',80,4,0.0,2,1,1,188603.07,0
312,b'MTU3MDI5MTk=',b'Q29sbGlucw==',729,Germany,b'TWFsZQ==',30,6,63669.42,1,1,0,145111.37,0
313,b'MTU2NzQzOTg=',b'UnVzc28=',642,France,b'TWFsZQ==',38,3,0.0,2,0,0,171463.83,0
314,b'MTU3OTc5NjA=',b'U2tpbm5lcg==',806,Germany,b'RmVtYWxl',59,0,135296.33,1,1,0,182822.5,0
315,b'MTU2MzE4Njg=',b'Um9iZXJ0c29u',744,Spain,b'TWFsZQ==',36,2,153804.44,1,1,1,87213.33,0
316,b'MTU1ODE1Mzk=',b'QXRraW5zb24=',474,Spain,b'TWFsZQ==',37,3,0.0,2,0,0,57175.32,0
317,b'MTU2NjI3MzY=',b'RG95bGU=',559,France,b'TWFsZQ==',49,2,147069.78,1,1,0,120540.83,1
318,b'MTU2NjYyNTI=',b'Uml0Y2hpZQ==',706,Spain,b'TWFsZQ==',42,9,0.0,2,1,1,28714.34,0
319,b'MTU2Nzc1MTI=',b'TWNFbmNyb2U=',628,Spain,b'RmVtYWxl',22,3,0.0,1,1,0,85426.28,0
320,b'MTU2MjYxMTQ=',b'UGVhcnNvbg==',429,France,b'TWFsZQ==',24,4,95741.75,1,1,0,46170.75,0
321,b'MTU4MTA4MzQ=',b'R29yZG9u',525,Spain,b'RmVtYWxl',57,2,145965.33,1,1,1,64448.36,0
322,b'MTU2Nzg5MTA=',b'VHMnYWk=',680,France,b'RmVtYWxl',30,8,141441.75,1,1,1,16278.97,0
323,b'MTU2OTQ0MDg=',b'THVuZw==',749,France,b'TWFsZQ==',40,1,139290.41,1,1,0,182855.42,1
324,b'MTU1ODUyMTU=',b'WXVhbg==',763,France,b'RmVtYWxl',31,4,0.0,2,0,0,50404.72,0
325,b'MTU2ODI3NTc=',b'UGFyZGV5',734,France,b'TWFsZQ==',30,3,0.0,2,1,0,107640.25,0
326,b'MTU3MzY2MDE=',b'VGFp',716,France,b'TWFsZQ==',35,4,144428.87,1,1,0,134132.65,0
327,b'MTU2MDE4NDg=',b'U2NvdHQ=',594,France,b'TWFsZQ==',35,2,0.0,2,1,0,103480.69,0
328,b'MTU3MzYwMDg=',b'SHVudGVy',644,France,b'RmVtYWxl',46,9,95441.27,1,1,0,108761.05,1
329,b'MTU2NjkwNjQ=',b'TWF6emFudGk=',671,Germany,b'TWFsZQ==',35,1,144848.74,1,1,1,179012.3,0
330,b'MTU2MjQ1Mjg=',b'TD8=',664,Germany,b'TWFsZQ==',26,7,116244.14,2,1,1,95145.14,0
331,b'MTU1OTg0OTM=',b'QmVhY2g=',656,France,b'TWFsZQ==',50,7,0.0,2,0,1,72143.44,0
332,b'MTU2MDEyNzQ=',b'SHNpZWg=',667,Spain,b'RmVtYWxl',40,1,146502.07,1,1,0,19162.89,0
333,b'MTU3MDI2Njk=',b'RmF1bGtuZXI=',663,Germany,b'TWFsZQ==',44,2,117028.6,2,0,1,144680.18,0
334,b'MTU3Mjg2Njk=',b'S25vd2xlcw==',584,Germany,b'RmVtYWxl',30,8,112013.81,1,1,0,177772.03,1
335,b'MTU3NDI2Njg=',b'RGF5',626,Spain,b'RmVtYWxl',37,6,108269.37,1,1,0,5597.94,0
336,b'MTU2OTc0NDE=',b'SHN1ZWg=',485,France,b'TWFsZQ==',29,7,182123.79,1,1,0,116828.51,1
337,b'MTU3NDA0NzY=',b'VHNhbw==',659,Germany,b'RmVtYWxl',32,3,150923.74,2,0,1,174652.51,0
338,b'MTU2NDgwNjQ=',b'S2VubmVkeQ==',649,France,b'TWFsZQ==',33,2,0.0,2,1,0,2010.98,0
339,b'MTU2MzY2MjQ=',b'TndhYnVnd3U=',805,Spain,b'RmVtYWxl',39,5,165272.13,1,1,0,14109.85,1
340,b'MTU4MDc5MjM=',b'WW91bmc=',716,Germany,b'RmVtYWxl',39,10,115301.31,1,1,0,43527.4,1
341,b'MTU3NDU4NDQ=',b'S2Vycg==',642,Germany,b'RmVtYWxl',40,6,129502.49,2,0,1,86099.23,1
342,b'MTU3ODYxNzA=',b'VGllbg==',659,France,b'TWFsZQ==',31,4,118342.26,1,0,0,161574.19,0
343,b'MTU2ODEwODE=',b'TWFycmVybw==',545,Spain,b'RmVtYWxl',47,5,0.0,2,1,1,38970.14,0
344,b'MTU2ODQ0ODQ=',b'V2hpdGU=',543,France,b'TWFsZQ==',22,8,0.0,2,0,0,127587.22,0
345,b'MTU3ODU4Njk=',b'UGlzYW5v',718,France,b'RmVtYWxl',25,7,0.0,2,1,0,30380.12,0
346,b'MTU3NjM4NTk=',b'QnJvd24=',840,France,b'RmVtYWxl',43,7,0.0,2,1,0,90908.95,0
347,b'MTU2NTg5MzU=',b'RnJlZW1hbg==',630,Germany,b'RmVtYWxl',34,9,106937.05,2,1,0,138275.01,0
348,b'MTU3NDczNTg=',b'UnVzc2VsbA==',643,Germany,b'TWFsZQ==',59,3,170331.37,1,1,1,32171.79,0
349,b'MTU3MzUyMDM=',b'U2VsZXpueW92',654,Germany,b'RmVtYWxl',32,1,114510.85,1,1,1,126143.23,0
350,b'MTU1NzYyNTY=',b'WXVzdXBvdmE=',582,France,b'TWFsZQ==',39,5,0.0,2,1,1,129892.93,0
351,b'MTU2NTk0MjA=',b'Rm9sZXk=',659,Spain,b'TWFsZQ==',32,3,107594.11,2,1,1,102416.84,0
352,b'MTU1OTMzNjU=',b'U2hpaA==',762,Spain,b'TWFsZQ==',39,2,81273.13,1,1,1,18719.67,0
353,b'MTU3NzczNTI=',b'SWtlZGluYWNodWt3dQ==',568,Spain,b'RmVtYWxl',32,7,169399.6,1,1,0,61936.22,0
354,b'MTU4MTIwMDc=',b'UG93ZXI=',670,Spain,b'TWFsZQ==',25,6,0.0,2,1,1,78358.94,0
355,b'MTU2MjU0NjE=',b'QW1vcw==',613,France,b'RmVtYWxl',45,1,187841.99,2,1,1,147224.27,0
356,b'MTU3Mzk0Mzg=',b'UmVlZA==',539,France,b'TWFsZQ==',30,0,0.0,2,1,0,160979.66,0
357,b'MTU2MTE3NTk=',b'U2ltbW9ucw==',850,Spain,b'RmVtYWxl',57,8,126776.3,2,1,1,132298.49,0
358,b'MTU2NjE2Mjk=',b'UmljY2k=',522,Spain,b'TWFsZQ==',34,9,126436.29,1,1,0,174248.52,1
359,b'MTU2MzM5NTA=',b'WWVu',737,France,b'TWFsZQ==',41,1,101960.74,1,1,1,123547.28,0
360,b'MTU1OTIzODY=',b'Q2FtcGJlbGw=',520,France,b'TWFsZQ==',58,3,0.0,2,0,1,32790.02,0
361,b'MTU4MDM3MTY=',b'V2VzdA==',706,Spain,b'TWFsZQ==',28,3,0.0,2,0,1,181543.67,0
362,b'MTU2OTY2NzQ=',b'Um9iaW5zb24=',643,Germany,b'RmVtYWxl',45,2,150842.93,1,0,1,2319.96,1
363,b'MTU3MDYzNjU=',b'QmlhbmNoaQ==',648,France,b'RmVtYWxl',50,9,102535.57,1,1,1,189543.19,0
364,b'MTU3NDUwODg=',b'Q2hlbg==',443,Germany,b'RmVtYWxl',29,9,99027.61,2,1,0,10940.4,0
365,b'MTU2NzY3MTU=',b'TWFkdWthZWdv',640,France,b'TWFsZQ==',68,9,0.0,2,1,1,199493.38,0
366,b'MTU2MTMwODU=',b'SWJyYWhpbW92YQ==',628,Spain,b'RmVtYWxl',33,3,0.0,1,1,1,188193.25,0
367,b'MTU2MzM1Mzc=',b'Tm9sYW4=',540,Germany,b'RmVtYWxl',42,9,87271.41,2,1,0,172572.64,0
368,b'MTU1OTQ3MjA=',b'U2NvdHQ=',460,Germany,b'RmVtYWxl',35,8,102742.91,2,1,1,189339.6,0
369,b'MTU2ODQwNDI=',b'QmxhaXI=',636,Germany,b'TWFsZQ==',34,2,40105.51,2,0,1,53512.16,0
370,b'MTU1ODMzMDM=',b'TW9uYWxkbw==',593,France,b'RmVtYWxl',29,2,152265.43,1,1,0,34004.44,0
371,b'MTU2MTE1Nzk=',b'U3V0aGVybGFuZA==',801,Spain,b'TWFsZQ==',42,4,141947.67,1,1,1,10598.29,0
372,b'MTU3NzQ2OTY=',b'Q29sZQ==',640,Germany,b'RmVtYWxl',75,1,106307.91,2,0,1,113428.77,0
373,b'MTU2OTQ1MDY=',b'QnJpZ2dz',611,Germany,b'TWFsZQ==',31,0,107884.81,2,1,1,183487.98,0
374,b'MTU2ODgwNzQ=',b'R3JlZ29yeQ==',802,Germany,b'TWFsZQ==',31,1,125013.72,1,1,1,187658.09,0
375,b'MTU3NTk1Mzc=',b'QmlhbmNoaQ==',717,Germany,b'TWFsZQ==',35,7,58469.37,2,1,1,172459.39,0
376,b'MTU3NTg0NDk=',b'QW5nZWxv',769,France,b'RmVtYWxl',39,8,0.0,1,0,1,21016.0,0
377,b'MTU1ODM0NTY=',b'R2FyZGluZXI=',745,Germany,b'TWFsZQ==',45,10,117231.63,3,1,1,122381.02,1
378,b'MTU2Njc4NzE=',b'S2Vycg==',572,Spain,b'TWFsZQ==',35,4,152390.26,1,1,0,128123.66,0
379,b'MTU2NzczNzE=',b'S28=',629,Spain,b'RmVtYWxl',30,2,34013.63,1,1,0,19570.63,0
380,b'MTU2Mjk2Nzc=',b'RGlzdGVmYW5v',687,Spain,b'RmVtYWxl',39,2,0.0,3,0,0,188150.6,1
381,b'MTU3MTM1Nzg=',b'RmFycmVsbA==',483,France,b'RmVtYWxl',50,9,0.0,2,1,1,111020.24,0
382,b'MTU1OTE1MDk=',b'TWlsYW5v',690,France,b'TWFsZQ==',36,7,101583.11,2,1,0,123775.15,0
383,b'MTU1NjgyNDA=',b'VGluZw==',492,Germany,b'RmVtYWxl',30,10,77168.87,2,0,1,146700.22,0
384,b'MTU2MjI5OTM=',b'Qm95ZA==',709,Germany,b'TWFsZQ==',28,8,124695.72,2,1,0,145251.35,0
385,b'MTU2ODkyOTQ=',b'T255ZW1hZWNoaQ==',705,Germany,b'TWFsZQ==',44,3,105934.96,1,1,0,82463.69,0
386,b'MTU3MjA5MTA=',b'QmxhY2s=',560,France,b'RmVtYWxl',66,9,0.0,1,1,1,15928.49,0
387,b'MTU3MjExODE=',b'T2xpdmVy',611,Spain,b'TWFsZQ==',46,6,0.0,2,1,0,45886.33,0
388,b'MTU3NzY0MzM=',b'R3JlY28=',730,Spain,b'TWFsZQ==',62,2,0.0,2,1,1,186489.95,0
389,b'MTU3NDg5MzY=',b'V2hpdGVoZWFk',709,Spain,b'RmVtYWxl',45,2,0.0,2,0,1,162922.65,0
390,b'MTU3MTcyMjU=',b'SWtlbWVmdW5h',544,France,b'RmVtYWxl',21,10,161525.96,2,1,0,9262.77,0
391,b'MTU2ODUyMjY=',b'TW9ycmlzb24=',712,Germany,b'RmVtYWxl',29,7,147199.07,1,1,1,84932.4,0
392,b'MTU3ODU2MTE=',b'T255ZW9ydXJ1',752,Germany,b'TWFsZQ==',38,3,183102.29,1,1,1,71557.12,0
393,b'MTU1NzM0NTY=',b'Q3VubmluZ2hhbQ==',648,Spain,b'TWFsZQ==',46,9,127209.0,2,1,0,77405.95,1
394,b'MTU2ODQ1NDg=',b'RGVtaWRvdg==',556,Spain,b'TWFsZQ==',38,8,0.0,2,0,0,417.41,1
395,b'MTU2MjA1MDU=',b'Q2VsaXM=',594,Spain,b'RmVtYWxl',24,0,97378.54,1,1,1,71405.17,0
396,b'MTU4MDc0MzI=',b'Q2hlbmc=',645,Germany,b'RmVtYWxl',37,2,136925.09,2,0,1,153400.24,0
397,b'MTU1ODQ3NjY=',b'S25pZ2h0',557,France,b'TWFsZQ==',33,3,54503.55,1,1,1,371.05,0
398,b'MTU2MTIxODc=',b'TW9yaW4=',547,Germany,b'TWFsZQ==',32,8,155726.85,1,1,0,67789.99,0
399,b'MTU3NjIyMTg=',b'TWlsbHM=',701,France,b'RmVtYWxl',39,9,0.0,2,0,1,145894.9,0
400,b'MTU2NDYzNzI=',b'T3V0aHdhaXRl',616,France,b'RmVtYWxl',66,1,135842.41,1,1,0,183840.51,1
401,b'MTU2OTA0NTI=',b'VHVuZw==',605,France,b'TWFsZQ==',52,1,63349.75,1,1,0,108887.44,0
402,b'MTU3NDc3OTU=',b'UGFp',593,Germany,b'RmVtYWxl',38,4,129499.42,1,1,1,154071.27,0
403,b'MTU3ODE1ODk=',b'Q2FycGVudGVy',751,Spain,b'TWFsZQ==',52,8,0.0,2,0,1,179291.85,0
404,b'MTU3MzI2NzQ=',b'RmVubmVsbA==',443,Spain,b'TWFsZQ==',36,6,70438.01,2,0,1,56937.43,0
405,b'MTU2NDIyOTE=',b'Rm9udGFpbmU=',685,France,b'TWFsZQ==',23,8,0.0,2,1,1,112239.03,0
406,b'MTU2OTI3NjE=',b'UHJhdHQ=',718,France,b'TWFsZQ==',36,9,0.0,1,1,0,45909.87,0
407,b'MTU1NzgwNDU=',b'TWl0Y2hlbGw=',538,Spain,b'RmVtYWxl',49,9,141434.04,1,0,0,173779.25,1
408,b'MTU3NDUzNTQ=',b'RnJhbmtsaW4=',611,Spain,b'RmVtYWxl',37,4,0.0,2,1,0,125696.26,0
409,b'MTU3MDEzNzY=',b'Syd1bmc=',668,Germany,b'TWFsZQ==',37,10,152958.29,2,1,1,159585.61,0
410,b'MTU2OTE2MjU=',b'S28=',537,Germany,b'RmVtYWxl',41,3,138306.34,1,1,0,106761.47,0
411,b'MTU1NjY1OTQ=',b'TWNLZW56aWU=',709,Spain,b'TWFsZQ==',23,10,0.0,2,0,0,129590.18,0
